# 宇宙引擎幾何連續介質雙波對比實驗數據 (修正版)
# 基礎剛度 alpha_base,0.12
# 非線性剛度 k_quad,0.015
# 重力波初始振幅,0.2
# 測得剪切光速 c_e,0.691512
# 測得重力波速 c_g,0.646880

Time(s),Light_r_0,Light_r_1,Light_r_2,Light_r_3,Light_r_4,Light_r_5,Light_r_6,Light_r_7,Light_r_8,Light_r_9,Light_r_10,Light_r_11,Light_r_12,Light_r_13,Light_r_14,Light_r_15,Light_r_16,Light_r_17,Light_r_18,Light_r_19,Light_r_20,Light_r_21,Light_r_22,Light_r_23,Light_r_24,Light_r_25,Light_r_26,Light_r_27,Light_r_28,Light_r_29,Light_r_30,Light_r_31,Grav_r_0,Grav_r_1,Grav_r_2,Grav_r_3,Grav_r_4,Grav_r_5,Grav_r_6,Grav_r_7,Grav_r_8,Grav_r_9,Grav_r_10,Grav_r_11,Grav_r_12,Grav_r_13,Grav_r_14,Grav_r_15,Grav_r_16,Grav_r_17,Grav_r_18,Grav_r_19,Grav_r_20,Grav_r_21,Grav_r_22,Grav_r_23,Grav_r_24,Grav_r_25,Grav_r_26,Grav_r_27,Grav_r_28,Grav_r_29,Grav_r_30,Grav_r_31
8.9400,6.554156e-04,1.906374e-02,3.247957e-02,2.787679e-02,1.007748e-02,1.982166e-03,3.779191e-03,1.914112e-03,5.780605e-04,1.201683e-04,1.831534e-05,2.126202e-06,1.931579e-07,1.402383e-08,8.278370e-10,4.031613e-11,1.640404e-12,5.638708e-14,1.653670e-15,4.174442e-17,9.143144e-19,1.749418e-20,2.934808e-22,4.313266e-24,5.523412e-26,6.099788e-28,5.718030e-30,4.446658e-32,2.770991e-34,1.019384e-36,0.000000e+00,0.000000e+00,1.564902e-05,3.251820e-02,1.652062e-01,8.843921e-02,4.064808e-02,4.733237e-02,7.614563e-03,5.171057e-03,2.862859e-03,6.793154e-04,9.680011e-05,9.183415e-06,6.118566e-07,2.966294e-08,1.075101e-09,2.978418e-11,6.429718e-13,1.099945e-14,1.510971e-16,1.697878e-18,1.797298e-20,3.176787e-21,5.251692e-22,2.840909e-23,9.020877e-25,2.012281e-26,3.374678e-28,4.337176e-30,4.235853e-32,3.053205e-34,2.282880e-36,0.000000e+00
8.9600,7.093286e-04,1.883151e-02,3.226713e-02,2.787796e-02,1.017771e-02,1.926558e-03,3.775556e-03,1.922801e-03,5.828572e-04,1.215581e-04,1.858382e-05,2.163832e-06,1.971637e-07,1.435771e-08,8.501253e-10,4.152932e-11,1.695058e-12,5.845102e-14,1.719731e-15,4.355411e-17,9.571166e-19,1.837469e-20,3.093005e-22,4.561385e-24,5.861387e-26,6.495616e-28,6.110432e-30,4.768523e-32,2.982324e-34,1.121476e-36,0.000000e+00,0.000000e+00,1.564130e-05,3.264067e-02,1.664173e-01,8.954689e-02,4.042953e-02,4.752512e-02,7.754325e-03,5.141629e-03,2.865164e-03,6.817122e-04,9.735039e-05,9.254323e-06,6.178352e-07,3.001566e-08,1.090257e-09,3.027356e-11,6.550455e-13,1.123407e-14,1.547021e-16,1.741500e-18,1.850238e-20,3.324439e-21,5.512577e-22,2.992168e-23,9.533621e-25,2.133987e-26,3.591172e-28,4.631422e-30,4.538871e-32,3.281795e-34,2.410511e-36,0.000000e+00
8.9800,7.631028e-04,1.859928e-02,3.205334e-02,2.787743e-02,1.027747e-02,1.870646e-03,3.771702e-03,1.931463e-03,5.876762e-04,1.229603e-04,1.885564e-05,2.202049e-06,2.012447e-07,1.469891e-08,8.729723e-10,4.277678e-11,1.751433e-12,6.058668e-14,1.788307e-15,4.543885e-17,1.001841e-18,1.929783e-20,3.259422e-22,4.823290e-24,6.219372e-26,6.916336e-28,6.528968e-30,5.113025e-32,3.209314e-34,1.231846e-36,0.000000e+00,0.000000e+00,1.564740e-05,3.276186e-02,1.676224e-01,9.065163e-02,4.020956e-02,4.771655e-02,7.894015e-03,5.112049e-03,2.867430e-03,6.841105e-04,9.790281e-05,9.325682e-06,6.238652e-07,3.037206e-08,1.105604e-09,3.076961e-11,6.673689e-13,1.147433e-14,1.583748e-16,1.788087e-18,1.908471e-20,3.479949e-21,5.786128e-22,3.151162e-23,1.007451e-24,2.262811e-26,3.821122e-28,4.945019e-30,4.862944e-32,3.527097e-34,2.547178e-36,0.000000e+00
9.0000,8.167347e-04,1.836707e-02,3.183821e-02,2.787521e-02,1.037677e-02,1.814431e-03,3.767627e-03,1.940099e-03,5.925174e-04,1.243750e-04,1.913081e-05,2.240864e-06,2.054022e-07,1.504758e-08,8.963907e-10,4.405941e-11,1.809579e-12,6.279643e-14,1.859490e-15,4.740161e-17,1.048571e-18,2.026559e-20,3.434472e-22,5.099722e-24,6.598513e-26,7.363465e-28,6.975325e-30,5.481712e-32,3.453088e-34,1.351118e-36,0.000000e+00,0.000000e+00,1.565245e-05,3.288180e-02,1.688216e-01,9.175342e-02,3.998820e-02,4.790666e-02,8.033628e-03,5.082318e-03,2.869657e-03,6.865101e-04,9.845733e-05,9.397481e-06,6.299451e-07,3.073205e-08,1.121144e-09,3.127343e-11,6.799283e-13,1.171849e-14,1.621560e-16,1.835520e-18,1.966705e-20,3.640422e-21,6.072604e-22,3.318315e-23,1.064498e-24,2.399158e-26,4.065326e-28,5.279221e-30,5.209483e-32,3.790297e-34,2.693565e-36,0.000000e+00
9.0200,8.702205e-04,1.813492e-02,3.162179e-02,2.787131e-02,1.047560e-02,1.757917e-03,3.763330e-03,1.948707e-03,5.973806e-04,1.258021e-04,1.940938e-05,2.280282e-06,2.096376e-07,1.540386e-08,9.203940e-10,4.537814e-11,1.869548e-12,6.508268e-14,1.933375e-15,4.944548e-17,1.097392e-18,2.128002e-20,3.618584e-22,5.391457e-24,7.000019e-26,7.838607e-28,7.451297e-30,5.876230e-32,3.714852e-34,1.479961e-36,0.000000e+00,0.000000e+00,1.564154e-05,3.300048e-02,1.700148e-01,9.285223e-02,3.976542e-02,4.809545e-02,8.173163e-03,5.052434e-03,2.871845e-03,6.889109e-04,9.901398e-05,9.469728e-06,6.360760e-07,3.109608e-08,1.136893e-09,3.178435e-11,6.926543e-13,1.196872e-14,1.660049e-16,1.884225e-18,2.028909e-20,3.809167e-21,6.372780e-22,3.494000e-23,1.124666e-24,2.543443e-26,4.324641e-28,5.635325e-30,5.580007e-32,4.072669e-34,2.850406e-36,0.000000e+00
9.0400,9.235566e-04,1.790285e-02,3.140409e-02,2.786572e-02,1.057395e-02,1.701106e-03,3.758810e-03,1.957286e-03,6.022659e-04,1.272418e-04,1.969137e-05,2.320313e-06,2.139520e-07,1.576790e-08,9.449955e-10,4.673390e-11,1.931395e-12,6.744796e-14,2.010057e-15,5.157366e-17,1.148395e-18,2.234331e-20,3.812212e-22,5.699313e-24,7.425166e-26,8.343463e-28,7.958788e-30,6.298338e-32,3.995897e-34,1.619095e-36,0.000000e+00,0.000000e+00,1.563705e-05,3.311791e-02,1.712019e-01,9.394805e-02,3.954124e-02,4.828291e-02,8.312618e-03,5.022398e-03,2.873993e-03,6.913131e-04,9.957279e-05,9.542433e-06,6.422588e-07,3.146391e-08,1.152831e-09,3.230283e-11,7.056300e-13,1.222156e-14,1.699758e-16,1.933776e-18,2.092436e-20,3.984529e-21,6.687109e-22,3.678641e-23,1.188119e-24,2.696122e-26,4.599987e-28,6.014721e-30,5.976124e-32,4.375566e-34,3.018489e-36,0.000000e+00
9.0600,9.767392e-04,1.767089e-02,3.118513e-02,2.785845e-02,1.067180e-02,1.644001e-03,3.754066e-03,1.965836e-03,6.071730e-04,1.286941e-04,1.997682e-05,2.360965e-06,2.183468e-07,1.613986e-08,9.702090e-10,4.812768e-11,1.995174e-12,6.989484e-14,2.089640e-15,5.378945e-17,1.201671e-18,2.345769e-20,4.015829e-22,6.024149e-24,7.875297e-26,8.879830e-28,8.499823e-30,6.749908e-32,4.297605e-34,1.769289e-36,0.000000e+00,0.000000e+00,1.561664e-05,3.323406e-02,1.723830e-01,9.504084e-02,3.931566e-02,4.846903e-02,8.451989e-03,4.992211e-03,2.876102e-03,6.937164e-04,1.001338e-04,9.615578e-06,6.484934e-07,3.183550e-08,1.168981e-09,3.282974e-11,7.188417e-13,1.248177e-14,1.740144e-16,1.986292e-18,2.159934e-20,4.168990e-21,7.016301e-22,3.872684e-23,1.255024e-24,2.857654e-26,4.892293e-28,6.418893e-30,6.399544e-32,4.700440e-34,3.198657e-36,0.000000e+00
9.0800,1.029765e-03,1.743907e-02,3.096496e-02,2.784951e-02,1.076917e-02,1.586605e-03,3.749098e-03,1.974357e-03,6.121019e-04,1.301590e-04,2.026577e-05,2.402244e-06,2.228233e-07,1.651990e-08,9.960487e-10,4.956047e-11,2.060941e-12,7.242599e-14,2.172226e-15,5.609632e-17,1.257319e-18,2.462554e-20,4.229929e-22,6.366869e-24,8.351834e-26,9.449616e-28,9.076553e-30,7.232938e-32,4.621451e-34,1.931372e-36,0.000000e+00,0.000000e+00,1.561011e-05,3.334896e-02,1.735580e-01,9.613059e-02,3.908867e-02,4.865381e-02,8.591275e-03,4.961872e-03,2.878170e-03,6.961208e-04,1.006969e-04,9.689182e-06,6.547803e-07,3.221112e-08,1.185342e-09,3.336398e-11,7.322476e-13,1.274545e-14,1.781073e-16,2.038808e-18,2.226108e-20,4.360069e-21,7.361132e-22,4.076530e-23,1.325561e-24,3.028555e-26,5.202599e-28,6.849407e-30,6.852100e-32,5.048840e-34,3.391816e-36,0.000000e+00
9.1000,1.082630e-03,1.720740e-02,3.074358e-02,2.783889e-02,1.086603e-02,1.528921e-03,3.743903e-03,1.982846e-03,6.170525e-04,1.316367e-04,2.055823e-05,2.444161e-06,2.273830e-07,1.690817e-08,1.022529e-09,5.103329e-11,2.128757e-12,7.504416e-14,2.257923e-15,5.849783e-17,1.315439e-18,2.584932e-20,4.455035e-22,6.728423e-24,8.856273e-26,1.005483e-27,9.691260e-30,7.749557e-32,4.969015e-34,2.106231e-36,0.000000e+00,0.000000e+00,1.558768e-05,3.346260e-02,1.747269e-01,9.721728e-02,3.886029e-02,4.883725e-02,8.730472e-03,4.931382e-03,2.880198e-03,6.985264e-04,1.012621e-04,9.763236e-06,6.611185e-07,3.259061e-08,1.201894e-09,3.390643e-11,7.459033e-13,1.301563e-14,1.823086e-16,2.092171e-18,2.294930e-20,4.559833e-21,7.722313e-22,4.290818e-23,1.399925e-24,3.209328e-26,5.531972e-28,7.307923e-30,7.335741e-32,5.422421e-34,3.598937e-36,0.000000e+00
9.1200,1.135331e-03,1.697592e-02,3.052103e-02,2.782660e-02,1.096238e-02,1.470951e-03,3.738482e-03,1.991304e-03,6.220246e-04,1.331273e-04,2.085426e-05,2.486723e-06,2.320271e-07,1.730483e-08,1.049664e-09,5.254718e-11,2.198680e-12,7.775217e-14,2.346844e-15,6.099769e-17,1.376137e-18,2.713160e-20,4.691689e-22,7.109809e-24,9.390193e-26,1.069762e-27,1.034637e-29,8.302032e-32,5.341985e-34,2.294819e-36,0.000000e+00,0.000000e+00,1.557172e-05,3.357497e-02,1.758897e-01,9.830087e-02,3.863050e-02,4.901934e-02,8.869579e-03,4.900740e-03,2.882186e-03,7.009330e-04,1.018295e-04,9.837757e-06,6.675091e-07,3.297413e-08,1.218663e-09,3.445733e-11,7.598228e-13,1.328972e-14,1.866183e-16,2.148076e-18,2.369045e-20,4.767869e-21,8.100425e-22,4.515869e-23,1.478319e-24,3.400543e-26,5.881532e-28,7.796210e-30,7.852523e-32,5.822955e-34,3.821061e-36,0.000000e+00
9.1400,1.187864e-03,1.674466e-02,3.029734e-02,2.781264e-02,1.105822e-02,1.412699e-03,3.732833e-03,1.999729e-03,6.270182e-04,1.346307e-04,2.115388e-05,2.529939e-06,2.367570e-07,1.771006e-08,1.077469e-09,5.410321e-11,2.270772e-12,8.055294e-14,2.439103e-15,6.359974e-17,1.439523e-18,2.847507e-20,4.940463e-22,7.512079e-24,9.955262e-26,1.138023e-27,1.104446e-29,8.892779e-32,5.742168e-34,2.498158e-36,0.000000e+00,0.000000e+00,1.554733e-05,3.368608e-02,1.770463e-01,9.938137e-02,3.839932e-02,4.920008e-02,9.008594e-03,4.869946e-03,2.884134e-03,7.033407e-04,1.023990e-04,9.912721e-06,6.739547e-07,3.336163e-08,1.235641e-09,3.501599e-11,7.739920e-13,1.356987e-14,1.910635e-16,2.204827e-18,2.443161e-20,4.986245e-21,8.496437e-22,4.752330e-23,1.560941e-24,3.602767e-26,6.252497e-28,8.316135e-30,8.404665e-32,6.252330e-34,4.059300e-36,0.000000e+00
9.1600,1.240226e-03,1.651363e-02,3.007252e-02,2.779702e-02,1.115353e-02,1.354167e-03,3.726956e-03,2.008121e-03,6.320332e-04,1.361470e-04,2.145712e-05,2.573817e-06,2.415742e-07,1.812402e-08,1.105960e-09,5.570248e-11,2.345097e-12,8.344949e-14,2.534818e-15,6.630798e-17,1.505709e-18,2.988252e-20,5.201955e-22,7.936334e-24,1.055323e-25,1.210505e-27,1.178826e-29,9.524373e-32,6.171493e-34,2.717345e-36,0.000000e+00,0.000000e+00,1.552198e-05,3.379592e-02,1.781968e-01,1.004587e-01,3.816674e-02,4.937945e-02,9.147511e-03,4.839000e-03,2.886040e-03,7.057492e-04,1.029707e-04,9.988154e-06,6.804535e-07,3.375317e-08,1.252840e-09,3.558331e-11,7.883555e-13,1.385437e-14,1.955901e-16,2.261578e-18,2.517276e-20,5.214133e-21,8.911062e-22,5.000686e-23,1.648025e-24,3.816622e-26,6.646103e-28,8.869696e-30,8.994511e-32,6.712563e-34,4.314851e-36,0.000000e+00
9.1800,1.292414e-03,1.628288e-02,2.984660e-02,2.777973e-02,1.124831e-02,1.295359e-03,3.720848e-03,2.016479e-03,6.370693e-04,1.376763e-04,2.176403e-05,2.618366e-06,2.464801e-07,1.854687e-08,1.135151e-09,5.734611e-11,2.421718e-12,8.644490e-14,2.634115e-15,6.912652e-17,1.574815e-18,3.135690e-20,5.476789e-22,8.383734e-24,1.118596e-25,1.287461e-27,1.258067e-29,1.019956e-31,6.632023e-34,2.953555e-36,0.000000e+00,0.000000e+00,1.551058e-05,3.390449e-02,1.793410e-01,1.015330e-01,3.793276e-02,4.955745e-02,9.286328e-03,4.807903e-03,2.887906e-03,7.081588e-04,1.035445e-04,1.006405e-05,6.870050e-07,3.414868e-08,1.270251e-09,3.615885e-11,8.030104e-13,1.414667e-14,2.002521e-16,2.320023e-18,2.594038e-20,5.451534e-21,9.345073e-22,5.261523e-23,1.739804e-24,4.042754e-26,7.063718e-28,9.458988e-30,9.624553e-32,7.205812e-34,4.588991e-36,0.000000e+00
9.2000,1.344423e-03,1.605241e-02,2.961962e-02,2.776080e-02,1.134255e-02,1.236278e-03,3.714511e-03,2.024801e-03,6.421265e-04,1.392186e-04,2.207462e-05,2.663595e-06,2.514761e-07,1.897880e-08,1.165060e-09,5.903524e-11,2.500705e-12,8.954238e-14,2.737119e-15,7.205968e-17,1.646964e-18,3.290125e-20,5.765622e-22,8.855497e-24,1.185540e-25,1.369159e-27,1.342478e-29,1.092125e-31,7.125964e-34,3.208050e-36,0.000000e+00,0.000000e+00,1.548336e-05,3.401180e-02,1.804790e-01,1.026040e-01,3.769740e-02,4.973410e-02,9.425047e-03,4.776654e-03,2.889730e-03,7.105691e-04,1.041205e-04,1.014041e-05,6.936125e-07,3.454846e-08,1.287880e-09,3.674305e-11,8.178735e-13,1.444504e-14,2.049684e-16,2.380163e-18,2.678742e-20,5.698447e-21,9.799376e-22,5.535486e-23,1.836512e-24,4.281833e-26,7.506747e-28,1.008626e-29,1.029745e-31,7.734373e-34,4.883092e-36,0.000000e+00
9.2200,1.396251e-03,1.582225e-02,2.939159e-02,2.774021e-02,1.143624e-02,1.176927e-03,3.707942e-03,2.033088e-03,6.472046e-04,1.407740e-04,2.238895e-05,2.709512e-06,2.565636e-07,1.941998e-08,1.195701e-09,6.077104e-11,2.582123e-12,9.274521e-14,2.843963e-15,7.511190e-17,1.722285e-18,3.451876e-20,6.069140e-22,9.352904e-24,1.256361e-25,1.455882e-27,1.432386e-29,1.169257e-31,7.655672e-34,3.482182e-36,0.000000e+00,0.000000e+00,1.547012e-05,3.411784e-02,1.816109e-01,1.036718e-01,3.746064e-02,4.990937e-02,9.563662e-03,4.745255e-03,2.891512e-03,7.129804e-04,1.046986e-04,1.021723e-05,7.002732e-07,3.495245e-08,1.305740e-09,3.733547e-11,8.330281e-13,1.474775e-14,2.097660e-16,2.441996e-18,2.758151e-20,5.956941e-21,1.027475e-21,5.823182e-23,1.938405e-24,4.534594e-26,7.976678e-28,1.075388e-29,1.101605e-31,8.300707e-34,5.198624e-36,0.000000e+00
9.2400,1.447895e-03,1.559244e-02,2.916254e-02,2.771797e-02,1.152938e-02,1.117308e-03,3.701141e-03,2.041338e-03,6.523036e-04,1.423426e-04,2.270703e-05,2.756126e-06,2.617443e-07,1.987060e-08,1.227092e-09,6.255473e-11,2.666046e-12,9.605678e-14,2.954782e-15,7.828778e-17,1.800911e-18,3.621277e-20,6.388063e-22,9.877299e-24,1.331275e-25,1.547928e-27,1.528138e-29,1.251682e-31,8.223666e-34,3.777400e-36,0.000000e+00,0.000000e+00,1.544107e-05,3.422263e-02,1.827364e-01,1.047365e-01,3.722249e-02,5.008325e-02,9.702170e-03,4.713703e-03,2.893253e-03,7.153922e-04,1.052788e-04,1.029453e-05,7.069902e-07,3.536047e-08,1.323812e-09,3.793721e-11,8.484324e-13,1.505653e-14,2.147262e-16,2.507218e-18,2.842854e-20,6.226188e-21,1.077209e-21,6.125297e-23,2.045756e-24,4.801767e-26,8.475105e-28,1.146433e-29,1.178333e-31,8.907435e-34,5.537157e-36,0.000000e+00
9.2600,1.499350e-03,1.536300e-02,2.893250e-02,2.769409e-02,1.162196e-02,1.057425e-03,3.694106e-03,2.049551e-03,6.574233e-04,1.439244e-04,2.302892e-05,2.803447e-06,2.670196e-07,2.033082e-08,1.259250e-09,6.438754e-11,2.752543e-12,9.948059e-14,3.069717e-15,8.159212e-17,1.882980e-18,3.798674e-20,6.723142e-22,1.043010e-23,1.410513e-25,1.645615e-27,1.630102e-29,1.339754e-31,8.832634e-34,4.095259e-36,0.000000e+00,0.000000e+00,1.541860e-05,3.432613e-02,1.838556e-01,1.057979e-01,3.698295e-02,5.025576e-02,9.840570e-03,4.682000e-03,2.894952e-03,7.178048e-04,1.058613e-04,1.037230e-05,7.137614e-07,3.577270e-08,1.342116e-09,3.854828e-11,8.641005e-13,1.537225e-14,2.197136e-16,2.571592e-18,2.932852e-20,6.506603e-21,1.129282e-21,6.442477e-23,2.158841e-24,5.084159e-26,9.003676e-28,1.222033e-29,1.260254e-31,9.557362e-34,5.900378e-36,0.000000e+00
9.2800,1.550614e-03,1.513395e-02,2.870149e-02,2.766857e-02,1.171398e-02,9.972815e-04,3.686838e-03,2.057725e-03,6.625636e-04,1.455195e-04,2.335463e-05,2.851483e-06,2.723910e-07,2.080085e-08,1.292192e-09,6.627073e-11,2.841691e-12,1.030202e-13,3.188915e-15,8.502987e-17,1.968638e-18,3.984430e-20,7.075166e-22,1.101278e-23,1.494313e-25,1.749276e-27,1.738669e-29,1.433847e-31,9.485452e-34,4.437426e-36,0.000000e+00,0.000000e+00,1.538780e-05,3.442837e-02,1.849685e-01,1.068560e-01,3.674202e-02,5.042687e-02,9.978859e-03,4.650146e-03,2.896609e-03,7.202182e-04,1.064458e-04,1.045053e-05,7.205899e-07,3.618936e-08,1.360657e-09,3.916778e-11,8.800460e-13,1.569491e-14,2.249177e-16,2.638508e-18,3.020202e-20,6.800252e-21,1.183786e-21,6.775510e-23,2.277959e-24,5.382615e-26,9.564184e-28,1.302466e-29,1.347704e-31,1.025347e-33,6.290087e-36,0.000000e+00
9.3000,1.601684e-03,1.490531e-02,2.846953e-02,2.764141e-02,1.180542e-02,9.368801e-04,3.679335e-03,2.065860e-03,6.677243e-04,1.471280e-04,2.368422e-05,2.900244e-06,2.778600e-07,2.128087e-08,1.325935e-09,6.820559e-11,2.933565e-12,1.066794e-13,3.312524e-15,8.860617e-17,2.058035e-18,4.178925e-20,7.444961e-22,1.162691e-23,1.582932e-25,1.859266e-27,1.854254e-29,1.534362e-31,1.018519e-33,4.805684e-36,0.000000e+00,0.000000e+00,1.536361e-05,3.452935e-02,1.860751e-01,1.079109e-01,3.649970e-02,5.059659e-02,1.011703e-02,4.618141e-03,2.898223e-03,7.226321e-04,1.070326e-04,1.052925e-05,7.274730e-07,3.661023e-08,1.379433e-09,3.979617e-11,8.962137e-13,1.602277e-14,2.301761e-16,2.707117e-18,3.115493e-20,7.106309e-21,1.240797e-21,7.125062e-23,2.403429e-24,5.698001e-26,1.015849e-27,1.388035e-29,1.441048e-31,1.099895e-33,6.708220e-36,0.000000e+00
9.3200,1.652555e-03,1.467711e-02,2.823667e-02,2.761263e-02,1.189628e-02,8.762243e-04,3.671597e-03,2.073955e-03,6.729053e-04,1.487498e-04,2.401770e-05,2.949739e-06,2.834284e-07,2.177107e-08,1.360498e-09,7.019343e-11,3.028244e-12,1.104620e-13,3.440700e-15,9.232636e-17,2.151326e-18,4.382552e-20,7.833389e-22,1.227412e-23,1.676637e-25,1.975959e-27,1.977297e-29,1.641725e-31,1.093512e-33,5.201944e-36,0.000000e+00,0.000000e+00,1.533858e-05,3.462905e-02,1.871753e-01,1.089625e-01,3.625601e-02,5.076492e-02,1.025509e-02,4.585985e-03,2.899795e-03,7.250466e-04,1.076215e-04,1.060844e-05,7.344133e-07,3.703548e-08,1.398437e-09,4.043388e-11,9.127005e-13,1.635671e-14,2.355429e-16,2.776574e-18,3.210784e-20,7.423119e-21,1.300470e-21,7.492043e-23,2.535557e-24,6.031271e-26,1.078856e-27,1.479056e-29,1.540669e-31,1.179721e-33,7.156841e-36,0.000000e+00
9.3400,1.703226e-03,1.444938e-02,2.800291e-02,2.758222e-02,1.198655e-02,8.153172e-04,3.663622e-03,2.082009e-03,6.781064e-04,1.503851e-04,2.435512e-05,2.999976e-06,2.890976e-07,2.227165e-08,1.395899e-09,7.223563e-11,3.125808e-12,1.143718e-13,3.573603e-15,9.619596e-17,2.248675e-18,4.595723e-20,8.241355e-22,1.295613e-23,1.775709e-25,2.099750e-27,2.108264e-29,1.756388e-31,1.173876e-33,5.628255e-36,0.000000e+00,0.000000e+00,1.529039e-05,3.472749e-02,1.882691e-01,1.100108e-01,3.601093e-02,5.093184e-02,1.039303e-02,4.553678e-03,2.901324e-03,7.274616e-04,1.082125e-04,1.068811e-05,7.414101e-07,3.746521e-08,1.417675e-09,4.108047e-11,9.294648e-13,1.669845e-14,2.410724e-16,2.849419e-18,3.311369e-20,7.756473e-21,1.362845e-21,7.877199e-23,2.674709e-24,6.383384e-26,1.145648e-27,1.575867e-29,1.646980e-31,1.265188e-33,7.638165e-36,0.000000e+00
9.3600,1.753693e-03,1.422214e-02,2.776828e-02,2.755019e-02,1.207623e-02,7.541622e-04,3.655409e-03,2.090021e-03,6.833276e-04,1.520339e-04,2.469652e-05,3.050967e-06,2.948692e-07,2.278282e-08,1.432156e-09,7.433356e-11,3.226340e-12,1.184130e-13,3.711400e-15,1.002207e-16,2.350250e-18,4.818868e-20,8.669805e-22,1.367475e-23,1.880446e-25,2.231058e-27,2.247650e-29,1.878834e-31,1.259983e-33,6.086816e-36,0.000000e+00,0.000000e+00,1.526375e-05,3.482465e-02,1.893566e-01,1.110557e-01,3.576447e-02,5.109736e-02,1.053085e-02,4.521220e-03,2.902810e-03,7.298770e-04,1.088057e-04,1.076826e-05,7.484641e-07,3.789933e-08,1.437154e-09,4.173772e-11,9.465206e-13,1.704366e-14,2.466560e-16,2.923958e-18,3.414602e-20,8.102234e-21,1.428140e-21,8.281459e-23,2.821206e-24,6.755381e-26,1.216444e-27,1.678822e-29,1.760416e-31,1.356681e-33,8.154559e-36,0.000000e+00
9.3800,1.803953e-03,1.399540e-02,2.753282e-02,2.751654e-02,1.216530e-02,6.927626e-04,3.646959e-03,2.097990e-03,6.885685e-04,1.536962e-04,2.504192e-05,3.102720e-06,3.007450e-07,2.330476e-08,1.469290e-09,7.648864e-11,3.329925e-12,1.225898e-13,3.854262e-15,1.044065e-16,2.456227e-18,5.052436e-20,9.119730e-22,1.443188e-23,1.991162e-25,2.370325e-27,2.395980e-29,2.009574e-31,1.352232e-33,6.579978e-36,0.000000e+00,0.000000e+00,1.522142e-05,3.492054e-02,1.904375e-01,1.120973e-01,3.551664e-02,5.126147e-02,1.066855e-02,4.488611e-03,2.904252e-03,7.322927e-04,1.094011e-04,1.084889e-05,7.555773e-07,3.833787e-08,1.456879e-09,4.240475e-11,9.638540e-13,1.739841e-14,2.524294e-16,3.000191e-18,3.520481e-20,8.465366e-21,1.496434e-21,8.705632e-23,2.975476e-24,7.148332e-26,1.291478e-27,1.788303e-29,1.881439e-31,1.454617e-33,8.708555e-36,0.000000e+00
9.4000,1.854002e-03,1.376920e-02,2.729654e-02,2.748129e-02,1.225377e-02,6.311217e-04,3.638270e-03,2.105916e-03,6.938291e-04,1.553722e-04,2.539137e-05,3.155244e-06,3.067266e-07,2.383769e-08,1.507318e-09,7.870232e-11,3.436650e-12,1.269063e-13,4.002365e-15,1.087595e-16,2.566789e-18,5.296893e-20,9.592165e-22,1.522950e-23,2.108185e-25,2.518017e-27,2.553811e-29,2.149156e-31,1.451051e-33,7.110263e-36,0.000000e+00,0.000000e+00,1.518579e-05,3.501517e-02,1.915121e-01,1.131355e-01,3.526744e-02,5.142415e-02,1.080611e-02,4.455852e-03,2.905651e-03,7.347089e-04,1.099986e-04,1.093001e-05,7.627468e-07,3.878085e-08,1.476845e-09,4.308109e-11,9.814927e-13,1.776010e-14,2.582841e-16,3.078118e-18,3.631654e-20,8.840906e-21,1.567869e-21,9.150766e-23,3.137868e-24,7.563381e-26,1.370993e-27,1.904707e-29,2.010540e-31,1.559434e-33,9.302867e-36,0.000000e+00
9.4200,1.903839e-03,1.354356e-02,2.705947e-02,2.744443e-02,1.234162e-02,5.692430e-04,3.629342e-03,2.113797e-03,6.991093e-04,1.570619e-04,2.574490e-05,3.208551e-06,3.128156e-07,2.438182e-08,1.546262e-09,8.097609e-11,3.546604e-12,1.313671e-13,4.155892e-15,1.132862e-16,2.682127e-18,5.552728e-20,1.008820e-21,1.606970e-23,2.231865e-25,2.674629e-27,2.721734e-29,2.298160e-31,1.556894e-33,7.680370e-36,0.000000e+00,0.000000e+00,1.514196e-05,3.510852e-02,1.925802e-01,1.141703e-01,3.501685e-02,5.158542e-02,1.094355e-02,4.422943e-03,2.907006e-03,7.371252e-04,1.105983e-04,1.101162e-05,7.699764e-07,3.922838e-08,1.497057e-09,4.376677e-11,9.993673e-13,1.812873e-14,2.643014e-16,3.155198e-18,3.737533e-20,9.235472e-21,1.642587e-21,9.617752e-23,3.308817e-24,8.001751e-26,1.455251e-27,2.028459e-29,2.148247e-31,1.671602e-33,9.940395e-36,0.000000e+00
